id,teacher_id,observer_id,date,raw_notes,enhanced_notes,standards_tagged,type,score,feedback,follow_up_required,follow_up_date,created_at
d24814e7-bcdb-40cf-85c0-08ff1c76d693,8460b274-9d63-4644-a0d1-22467158544b,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2025-01-25,"Jan 25, 2025 – Entrepreneurship Unit: Elevator Pitch Day
CSTP Focus: 1, 3, 5

Pre-Observation:
Michael shared that students had prepared short business “elevator pitches” and would present them to the class. His stated goal: build presentation skills and sharpen concise communication.

During Observation:

Michael opened with an off-script monologue: “Let me tell you why I’m the best at business.”

Students presented 60-second pitches; topics ranged from dog-walking apps to sustainable clothing brands

Peers used a “Shark Tank” style rubric, but no real calibration beforehand

Michael gave over-the-top praise (“That idea’s going to change the world!”), but minimal constructive critique

Closure was rushed; students unsure how/when they’d receive feedback

Strengths:

Student creativity and risk-taking encouraged

Class atmosphere warm and safe

Genuine enthusiasm for student ideas

Growth Areas:

Greater structure in assessment tools

Needs more purposeful modeling of feedback and clarity of expectations
Rating: 2","# Classroom Observation Report

**Teacher:** Michael Scott  
**Date:** January 25, 2025  
**Lesson Focus:** Entrepreneurship Unit - Elevator Pitch Day  
**CSTP Standards Observed:** 1, 3, 5  
**Overall Rating:** 2

---

## Observation Summary

Students presented 60-second business elevator pitches in a ""Shark Tank"" style format, demonstrating creativity with topics ranging from dog-walking apps to sustainable clothing brands. While the classroom atmosphere was warm and supportive with genuine enthusiasm for student ideas, the lesson lacked structured assessment tools and clear feedback mechanisms.

## Key Observations

### Pre-Observation Context
- **Lesson Objective:** Build presentation skills and develop concise communication abilities through student-prepared business elevator pitches
- **Format:** Student presentations with peer evaluation using ""Shark Tank"" style assessment

### Lesson Implementation

**Opening**
- Teacher began with an unplanned monologue: *""Let me tell you why I'm the best at business""*
- No clear connection made between opening remarks and lesson objectives

**Student Presentations**
- Students delivered 60-second business pitches covering diverse topics:
  - Dog-walking applications
  - Sustainable clothing brands
  - Various other entrepreneurial concepts
- **Assessment Process:** Peers utilized ""Shark Tank"" style rubric without prior calibration or training

**Teacher Feedback Patterns**
- Provided enthusiastic but non-specific praise (*""That idea's going to change the world!""*)
- **Limited constructive critique** offered to students
- Feedback lacked specificity and actionable guidance

**Lesson Closure**
- Closure appeared rushed and incomplete
- Students expressed uncertainty about **when and how** they would receive formal feedback on their presentations

## Strengths

- **Encouraging Environment:** Successfully fostered student creativity and willingness to take intellectual risks
- **Positive Classroom Climate:** Maintained a warm and psychologically safe learning environment
- **Authentic Enthusiasm:** Demonstrated genuine excitement and interest in student ideas and presentations
- **Student Engagement:** Students appeared comfortable presenting and participating in the peer assessment process

## Areas for Growth

### Assessment and Feedback Systems
- **Implement structured assessment tools** with clear criteria and expectations
- Provide **calibration training** for peer evaluators before assessment activities
- Develop **specific, actionable feedback** rather than general praise
- Establish **clear timelines** for feedback delivery and follow-up

### Instructional Planning and Delivery
- **Model effective feedback techniques** for students before peer assessment
- Create **explicit expectations** for both presenters and evaluators
- Improve **lesson pacing** to allow adequate time for meaningful closure
- Align opening activities with stated learning objectives

## Next Steps

1. **Develop Assessment Rubrics:** Create detailed, student-friendly rubrics with specific criteria for presentation skills and content quality

2. **Feedback Training:** Implement mini-lessons on providing constructive peer feedback before future assessment activities

3. **Closure Planning:** Build in adequate time for lesson wrap-up, including clear communication about next steps and feedback timelines

4. **Professional Development:** Consider training opportunities focused on formative assessment strategies and effective feedback techniques

---

**Follow-up Conference Scheduled:** *To be determined*  
**Observer Signature:** *[To be completed]*",[],formal,,,false,,2025-07-31 17:01:50.462358+00
d2bc2a43-9214-43dd-94ed-0dfdbe52a828,8460b274-9d63-4644-a0d1-22467158544b,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-10-24,"CSTP 4: Strategies
Showed clip from The Apprentice to introduce negotiation

Discussion included strong student examples, but minimal teacher framing

Humor used well, but lacked formative checks for understanding
Rating: 3",,[],informal,,,false,,2025-07-31 17:00:18.400926+00
d4008426-0ccc-445c-b6d3-59c80f3f7146,405309af-c206-4a3c-8479-ef6aa2dd8d4f,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-11-05,"Nov 5, 2024 – CSTP 4: Strategies
Tobias modeled emotion-based improvisation with student volunteers

Students prompted to respond as characters using only gibberish

Excellent student participation, though directions were occasionally unclear

Debrief was fun but lacked clear instructional targets
Rating: 2",,[],walkthrough,,,false,,2025-07-31 17:35:10.905646+00
da44456c-e7e3-4759-b1fe-c3d29ffdb1db,15cac10c-7d00-4f0f-bf5e-f407f8354126,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2025-01-27,"Jan 27, 2025 – Function Transformations (Algebra 2)
CSTP Focus: 3, 4, 5

Pre-Observation:
Sheldon shared the focus would be on graphing and describing transformations of quadratic and absolute value functions. His goal was to help students describe and predict shifts using both algebraic rules and visual models.

Observation Notes
Opening (8:00–8:10 AM)

Warm-up question on the board: “What do the graphs of y = x² and y = |x| have in common?”

Sheldon reviewed correct answers by solving aloud with precise notation

Humor included a reference to a “mathematical singularity of laziness”

Students copied notes silently, with one clarifying question asked

Direct Instruction (8:10–8:30 AM)

Presented transformation rules for vertical and horizontal shifts

Used colored overlays on projector to demonstrate translations

“Think-pair-share” was assigned, but Sheldon walked away during student talk time

Cold-called 3 students using randomized spinner app

Guided Practice (8:30–8:45 AM)

Students worked through a matching activity using graph cards and equations

One pair asked a conceptual question about reflection; Sheldon answered with “If you read the textbook, you’d know this”

Provided support to two groups but skipped the group that had remained idle for several minutes

Closure (8:45–8:50 AM)

Exit slip with two transformations and one justification prompt

Sheldon reminded students: “I expect mathematical elegance. You know who you are.”

Bell rang with several students still filling out their slips

Strengths
Mathematically rich instruction, highly accurate and conceptually sound

Clear expectations for precision and academic vocabulary

Integration of multiple representations (algebraic and graphical)

Areas for Growth
Improve pacing to allow more student-led discussion and feedback cycles

Need to support all learners, especially those struggling or hesitant

Consider warmer tone when fielding questions or misunderstandings

Overall Rating: 3","# Classroom Observation Report

**Teacher:** Sheldon Cooper  
**Date:** January 27, 2025  
**Subject:** Algebra 2 - Function Transformations  
**Observation Time:** 8:00 AM - 8:50 AM  
**CSTP Focus Areas:** 3, 4, 5

## Observation Summary

Mr. Cooper delivered a mathematically rigorous lesson on graphing and describing transformations of quadratic and absolute value functions. The lesson incorporated multiple representations and maintained high academic expectations, though opportunities existed for enhanced student engagement and more equitable support for all learners.

## Pre-Observation Context

The teacher identified the lesson objective as helping students describe and predict shifts in quadratic and absolute value functions using both algebraic rules and visual models. The focus was on developing students' ability to connect symbolic representations with graphical transformations.

## Key Observations

### Opening Activity (8:00-8:10 AM)
- **Warm-up Question:** Students responded to ""What do the graphs of y = x² and y = |x| have in common?""
- Teacher reviewed correct answers using precise mathematical notation
- Incorporated humor with reference to a *""mathematical singularity of laziness""*
- Students primarily engaged in silent note-taking with minimal questioning (one clarifying question observed)

### Direct Instruction (8:10-8:30 AM)
- **Content Focus:** Transformation rules for vertical and horizontal shifts
- **Visual Support:** Used colored overlays on projector to demonstrate translations effectively
- **Student Interaction:** Implemented think-pair-share strategy but **did not monitor student discussions** during talk time
- **Assessment:** Cold-called three students using randomized spinner application

### Guided Practice (8:30-8:45 AM)
- **Activity Structure:** Students completed matching activity pairing graph cards with corresponding equations
- **Questioning Response:** When students asked conceptual question about reflection, teacher responded: *""If you read the textbook, you'd know this""*
- **Differentiated Support:** Provided assistance to two groups while **bypassing one group that remained idle for several minutes**

### Closure (8:45-8:50 AM)
- **Exit Assessment:** Students completed slip with two transformation problems and one justification prompt
- Teacher reminder: *""I expect mathematical elegance. You know who you are.""*
- **Timing Issue:** Bell rang with several students still completing their exit slips

## Strengths

- **Mathematical Rigor:** Instruction was highly accurate, conceptually sound, and mathematically rich
- **Academic Standards:** Maintained clear expectations for precision and proper use of academic vocabulary  
- **Multiple Representations:** Successfully integrated algebraic and graphical approaches to enhance understanding
- **Visual Learning Support:** Effective use of colored overlays to demonstrate function transformations
- **Assessment Integration:** Incorporated both formative (cold-calling) and summative (exit slip) assessment strategies

## Areas for Growth

### Student Engagement and Support
- **Equitable Assistance:** Ensure all student groups receive appropriate support, particularly those who appear disengaged or struggling
- **Questioning Techniques:** Develop more encouraging responses to student questions to foster a supportive learning environment
- **Active Monitoring:** Circulate and engage with students during collaborative work time rather than stepping away

### Instructional Pacing and Structure  
- **Time Management:** Adjust pacing to ensure adequate time for closure activities and student reflection
- **Discussion Facilitation:** Increase opportunities for student-led discussion and peer feedback cycles
- **Responsive Teaching:** Build in more flexibility to address student misconceptions as they arise

## Next Steps

1. **Professional Development Focus:** Consider training on culturally responsive teaching practices and building positive classroom climate
2. **Lesson Planning:** Incorporate more structured support for struggling learners and additional time buffers for activities
3. **Follow-up Observation:** Schedule focused observation on student engagement strategies and differentiated instruction techniques

**Overall Rating:** 3

---
*This observation reflects a single class period and should be considered alongside other evidence of teaching effectiveness and student learning outcomes.*",[],formal,,,false,,2025-07-31 17:18:47.979737+00
db82b6db-44c0-4239-9492-d194e8163ed0,64d99a10-21e4-40ca-9bf1-4311e3eea1c1,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-11-19,"Nov 19, 2024 – CSTP 3: Planning
Students rehearsing for winter coffeehouse performance

Phoebe coached duet harmonies with live acoustic feedback

No clear warm-up routine in place

Students excited but several unsure of transitions or order
Rating: 2",,[],walkthrough,,,false,,2025-07-31 17:14:45.576463+00
dba36a85-c03a-4ebb-8af9-7c3094572b78,ecd6f2a5-f5e5-449b-82f7-96eafc03ae50,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2025-01-11,"Jan 11, 2025 – CSTP 6: Professionalism
Promoted student participation in National History Day competition

Noted student absences with a clipboard labeled “The Log of Absentees”

Shared enthusiasm for field trip to Gettysburg, pending approval

Strong professional pride; included references to Schrute family “war reenactment league”
Rating: 4",,[],walkthrough,,,false,,2025-07-31 17:26:27.020253+00
e3cea24b-2f30-45cb-964a-66d56e90e7d6,345def57-3f8d-4651-ac48-2fafdb60832a,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-11-01,"Nov 1, 2024 – CSTP 3: Planning
Mid-year reflection journal prompts distributed (“How have you grown as a leader?”)

Students worked on vision boards for spring projects

Binders reviewed during class—several 3-inch thick with tabs

Leslie offered gentle reminders to quieter students to speak up
Rating: 4",,[],walkthrough,,,false,,2025-07-31 17:30:44.980044+00
ede91d76-52ec-479b-a6b5-ac99d07b6cc4,f93c524e-7cdb-45e2-b096-30d6080e77a7,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-10-24,"CSTP 3: Planning and Differentiation
Multiple tasks happening: editing, researching, photo selection

Clear routines for each station, students rotated with timers

Struggling students paired intentionally with peer editors

One student off-task; Liz redirected quickly and calmly
Rating: 4",,[],informal,,,false,,2025-07-31 16:53:44.465013+00
fd19b535-55e6-4c4b-949b-55a93579363b,5457af1e-b405-4187-a535-280ea78b559e,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-11-15,"CSTP 1: Equity and Inclusion
Discussion roles rotated intentionally

Students shared diverse perspectives on the prompt: “What does justice mean?”

Terry referenced cultural context in the novel analysis

Multiple opportunities for students to make personal connections
Rating: 4",,[],informal,,,false,,2025-07-31 16:22:05.775445+00
fe1c17c2-9940-4d85-af20-69c0a7b6b126,dde35a26-b210-4ef7-b227-3b8207742d1c,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2024-09-13,"- Students greeted with music and high-fives
- Emphasis on sportsmanship and encouragement
- Rules reviewed with humor and clarity
- Positive tone, students visibly comfortable""","# Classroom Observation Report

**Teacher:** Ted Lasso  
**Date:** [Date to be filled]  
**Time:** [Time to be filled]  
**Subject/Grade:** [Subject to be filled]  
**Observer:** [Observer name to be filled]

---

## Observation Summary

Mr. Lasso demonstrated strong classroom management skills through positive relationship-building and clear communication. The lesson was characterized by an encouraging atmosphere where students appeared comfortable and engaged. The teacher effectively combined structure with warmth, using both humor and clarity to establish classroom expectations.

## Key Observations

### Classroom Environment and Culture
- **Welcoming atmosphere**: Students were greeted with music playing and personal high-fives upon entry
- **Positive tone maintained** throughout the observed period
- Students appeared *visibly comfortable* in the classroom environment
- Strong emphasis on **sportsmanship and encouragement** as core classroom values

### Instructional Practices
- **Rules and expectations reviewed** with students using an effective combination of:
  - Humor to maintain engagement
  - Clear communication to ensure understanding
- Teacher demonstrated ability to balance structure with approachability

## Strengths

- **Relationship Building**: Exceptional use of personal greetings (high-fives) to establish positive connections with each student
- **Classroom Climate**: Successfully created a supportive environment where students demonstrate comfort and engagement
- **Communication Style**: Effective blend of humor and clarity when delivering important information about classroom rules
- **Student-Centered Approach**: Strong focus on character development through emphasis on sportsmanship and encouragement

## Areas for Growth

*Note: Limited observation time may require additional visits to identify specific areas for development*

- **Documentation needed**: Further observation required to assess specific instructional strategies and academic rigor
- **Assessment practices**: Additional observation needed to evaluate formative and summative assessment techniques

## Next Steps

1. **Follow-up observation** recommended to observe full lesson cycle and instructional delivery
2. **Student feedback collection** to validate observed comfort level and engagement
3. **Documentation review** of lesson plans and assessment strategies
4. **Continued observation** of positive classroom culture maintenance over time

## Questions or Follow-up Items

- How does the positive entry routine impact overall lesson productivity?
- What specific strategies does Mr. Lasso use to maintain the encouraging atmosphere during challenging moments?
- How are the emphasized values of sportsmanship integrated into academic content?

---

*This observation captures a brief snapshot of classroom culture and management. Additional observations recommended for comprehensive evaluation.*",[],walkthrough,,,false,,2025-07-30 02:08:08.726712+00
fef16816-8c0d-4b13-99c5-72e4c4665af7,5457af1e-b405-4187-a535-280ea78b559e,d7da2f6c-63a6-4f5a-996b-eba7b016054e,2025-01-23,"Formal Observation – Jan 23, 2025 – Literary Argument Essay Workshop
CSTP Focus: 2, 3, 5

Pre-Observation:
Terry explained the goal was to help students revise literary argument essays using peer feedback, rubrics, and targeted modeling.

During Observation:

Started with brief mini-lesson on transitions and clarity in writing

Modeled revision of a sample paragraph, asking students for feedback

Peer feedback round was structured with sentence starters (“One suggestion I have is…”)

Terry circulated with checklist but feedback was primarily verbal

Lesson ended with student reflection prompt: “What did you change today that made your writing stronger?”

Strengths:

Strong relationships evident

Clear structures for discussion and writing

Promotes metacognition through reflection

Growth Areas:

Consider more differentiated feedback for struggling writers

Use of digital tools for feedback tracking could help
Rating: 3","# Formal Classroom Observation Report

**Teacher:** Terry Jeffords  
**Date:** January 23, 2025  
**Lesson Focus:** Literary Argument Essay Workshop  
**CSTP Standards Observed:** 2, 3, 5  
**Overall Rating:** 3

---

## Observation Summary

This observation focused on a literary argument essay workshop where students engaged in peer feedback and revision activities. The lesson demonstrated structured writing instruction with clear routines for peer collaboration and metacognitive reflection. Terry effectively modeled revision strategies while maintaining strong classroom relationships and promoting student ownership of the writing process.

## Pre-Observation Context

Terry explained that the lesson's primary goal was to support students in revising their literary argument essays through multiple feedback mechanisms, including peer collaboration, rubric-guided assessment, and targeted instructional modeling.

## Key Observations

### Lesson Structure and Flow

- **Opening Mini-Lesson**: Session began with focused instruction on transitions and clarity in writing
- **Modeling Component**: Terry demonstrated revision techniques using a sample paragraph, actively soliciting student input and feedback
- **Peer Feedback Round**: Students engaged in structured peer review using provided sentence starters (*""One suggestion I have is...""*)
- **Teacher Circulation**: Terry moved throughout the classroom with a checklist, providing primarily verbal feedback to students
- **Closing Reflection**: Lesson concluded with metacognitive prompt: *""What did you change today that made your writing stronger?""*

### Teaching Strategies Observed

- **Structured Discussion Protocols**: Clear frameworks provided for both peer feedback and classroom discussion
- **Interactive Modeling**: Teacher demonstration included student participation and input
- **Scaffolded Peer Review**: Sentence starters supported productive peer collaboration
- **Formative Assessment**: Checklist-based monitoring during independent work time

## Areas of Strength

- **Strong Classroom Relationships**: Evidence of positive, supportive connections between teacher and students
- **Clear Instructional Structures**: Well-established routines for both discussion and writing activities
- **Metacognitive Focus**: Intentional promotion of student reflection and self-assessment through targeted prompts
- **Student-Centered Approach**: Active involvement of students in the revision and feedback process

## Areas for Growth

### Differentiation Opportunities
- **Recommendation**: Consider implementing more targeted, differentiated feedback strategies specifically designed to support struggling writers
- **Suggestion**: Develop tiered support materials or modified feedback protocols for students at varying skill levels

### Technology Integration
- **Recommendation**: Explore digital tools for feedback tracking and documentation
- **Benefit**: Could enhance both teacher monitoring capabilities and student progress tracking

## Next Steps

1. **Collaborate** on developing differentiated feedback strategies for diverse learner needs
2. **Explore** digital feedback and tracking tools that align with current classroom practices
3. **Continue** building on the strong foundation of structured peer collaboration and metacognitive reflection

---

*This observation reflects a solid foundation in writing workshop pedagogy with clear opportunities for enhancement in differentiation and technology integration.*",[],formal,,,false,,2025-07-31 16:40:51.441016+00
